顧客ID,購買金額,購買金額平均,購買金額Mランク,購買頻度,購買頻度平均,購買頻度Fランク,最新購買日,最新購買日Rランク,新規顧客,人数
C104370,21674,21674,M4,3,3,F2,2019/5/29,R3,No,1
C104388,23581,23581,M4,3,3,F2,2019/5/29,R3,No,1
C104424,28759,28759,M4,3,3,F2,2019/5/29,R3,No,1
C104602,23930,23930,M4,3,3,F2,2019/5/29,R3,No,1
C104628,27905,27905,M4,3,3,F2,2019/5/29,R3,No,1
C104630,28596,28596,M4,3,3,F2,2019/5/29,R3,No,1
C104644,24085,24085,M4,3,3,F2,2019/5/29,R3,No,1
C104790,23845,23845,M4,3,3,F2,2019/5/29,R3,No,1
C104814,28531,28531,M4,3,3,F2,2019/5/29,R3,No,1
C104836,22716,22716,M4,3,3,F2,2019/5/29,R3,No,1
C104946,23712,23712,M4,3,3,F2,2019/5/29,R3,No,1
C104974,28508,28508,M4,3,3,F2,2019/5/29,R3,No,1
C105124,20604,20604,M4,3,3,F2,2019/5/29,R3,No,1
C105358,23558,23558,M4,3,3,F2,2019/5/29,R3,No,1
C105376,23688,23688,M4,3,3,F2,2019/5/29,R3,No,1
C105494,29123,29123,M4,3,3,F2,2019/5/29,R3,No,1
C105500,25737,25737,M4,3,3,F2,2019/5/29,R3,No,1
C105652,23683,23683,M4,3,3,F2,2019/5/29,R3,No,1
C105682,28024,28024,M4,3,3,F2,2019/5/29,R3,No,1
C105732,23326,23326,M4,3,3,F2,2019/5/29,R3,No,1
C105822,29883,29883,M4,3,3,F2,2019/5/29,R3,No,1
C105852,23097,23097,M4,3,3,F2,2019/5/29,R3,No,1
C105878,23782,23782,M4,3,3,F2,2019/5/29,R3,No,1
C105982,23065,23065,M4,3,3,F2,2019/5/29,R3,No,1
C106078,24887,24887,M4,3,3,F2,2019/5/29,R3,No,1
C106146,26095,26095,M4,3,3,F2,2019/5/29,R3,No,1
C106162,23480,23480,M4,3,3,F2,2019/5/29,R3,No,1
C106192,27987,27987,M4,3,3,F2,2019/5/29,R3,No,1
C106234,29758,29758,M4,3,3,F2,2019/5/29,R3,No,1
C106250,26651,26651,M4,3,3,F2,2019/5/29,R3,No,1
C106562,28853,28853,M4,3,3,F2,2019/5/29,R3,No,1
C106622,24304,24304,M4,3,3,F2,2019/5/29,R3,No,1
C106806,26299,26299,M4,3,3,F2,2019/5/29,R3,No,1
C106870,26503,26503,M4,3,3,F2,2019/5/29,R3,No,1
C107198,20290,20290,M4,3,3,F2,2019/5/29,R3,No,1
C107210,27681,27681,M4,3,3,F2,2019/5/29,R3,No,1
C107214,25372,25372,M4,3,3,F2,2019/5/29,R3,No,1
C107440,20247,20247,M4,3,3,F2,2019/5/29,R3,No,1
C107538,29420,29420,M4,3,3,F2,2019/5/29,R3,No,1
C107628,21776,21776,M4,3,3,F2,2019/5/29,R3,No,1
C107668,29651,29651,M4,3,3,F2,2019/5/29,R3,No,1
C107674,23047,23047,M4,3,3,F2,2019/5/29,R3,No,1
C107886,23403,23403,M4,2,2,F1,2019/5/29,R3,No,1
C108116,27216,27216,M4,2,2,F1,2019/5/29,R3,No,1
C108234,25765,25765,M4,2,2,F1,2019/5/29,R3,No,1
C108436,20691,20691,M4,2,2,F1,2019/5/29,R3,No,1
C108534,27569,27569,M4,2,2,F1,2019/5/29,R3,No,1
C108818,28878,28878,M4,2,2,F1,2019/5/29,R3,No,1
C108998,20228,20228,M4,2,2,F1,2019/5/29,R3,No,1
C109208,21295,21295,M4,2,2,F1,2019/5/29,R3,No,1
C109332,24088,24088,M4,2,2,F1,2019/5/29,R3,No,1
C109336,25133,25133,M4,2,2,F1,2019/5/29,R3,No,1
C109452,26158,26158,M4,2,2,F1,2019/5/29,R3,No,1
C109514,29741,29741,M4,2,2,F1,2019/5/29,R3,No,1
C109910,24194,24194,M4,2,2,F1,2019/5/29,R3,No,1
C109918,21322,21322,M4,2,2,F1,2019/5/29,R3,No,1
C109990,25108,25108,M4,2,2,F1,2019/5/29,R3,No,1
C110074,20370,20370,M4,2,2,F1,2019/5/29,R3,No,1
C110364,29145,29145,M4,2,2,F1,2019/5/29,R3,No,1
C110784,23450,23450,M4,2,2,F1,2019/5/29,R3,No,1
C110874,27780,27780,M4,2,2,F1,2019/5/29,R3,No,1
C111044,24614,24614,M4,2,2,F1,2019/5/29,R3,No,1
C111098,24808,24808,M4,2,2,F1,2019/5/29,R3,No,1
C111282,23553,23553,M4,2,2,F1,2019/5/29,R3,No,1
C111538,22297,22297,M4,2,2,F1,2019/5/29,R3,No,1
C112038,26388,26388,M4,2,2,F1,2019/5/29,R3,No,1
C112174,26193,26193,M4,2,2,F1,2019/5/29,R3,No,1
C112226,26833,26833,M4,2,2,F1,2019/5/29,R3,No,1
C112244,26005,26005,M4,2,2,F1,2019/5/29,R3,No,1
C112288,21887,21887,M4,2,2,F1,2019/5/29,R3,No,1
C112538,24364,24364,M4,2,2,F1,2019/5/29,R3,No,1
C112636,28680,28680,M4,2,2,F1,2019/5/29,R3,No,1
C112706,27126,27126,M4,2,2,F1,2019/5/29,R3,No,1
C112736,23819,23819,M4,2,2,F1,2019/5/29,R3,No,1
C112828,26971,26971,M4,2,2,F1,2019/5/29,R3,No,1
C113106,23112,23112,M4,2,2,F1,2019/5/29,R3,No,1
C113426,21440,21440,M4,2,2,F1,2019/5/29,R3,No,1
C113478,29292,29292,M4,2,2,F1,2019/5/29,R3,No,1
C113556,24413,24413,M4,2,2,F1,2019/5/29,R3,No,1
C113656,29491,29491,M4,2,2,F1,2019/5/29,R3,No,1
C113674,26923,26923,M4,2,2,F1,2019/5/29,R3,No,1
C113682,28593,28593,M4,2,2,F1,2019/5/29,R3,No,1
C114638,26236,26236,M4,2,2,F1,2019/5/29,R3,No,1
C114872,21784,21784,M4,2,2,F1,2019/5/29,R3,No,1
C100012,86783,86783,M5,8,8,F3,2019/5/29,R3,No,1
C100016,79762,79762,M5,8,8,F3,2019/5/29,R3,No,1
C100018,84375,84375,M5,8,8,F3,2019/5/29,R3,No,1
C100022,68221,68221,M5,8,8,F3,2019/5/29,R3,No,1
C100094,33776,33776,M5,5,5,F3,2019/5/29,R3,No,1
C100102,31648,31648,M5,5,5,F3,2019/5/29,R3,No,1
C100116,50333,50333,M5,5,5,F3,2019/5/29,R3,No,1
C100118,61690,61690,M5,5,5,F3,2019/5/29,R3,No,1
C100134,33418,33418,M5,5,5,F3,2019/5/29,R3,No,1
C100144,87457,87457,M5,5,5,F3,2019/5/29,R3,No,1
C100148,30719,30719,M5,5,5,F3,2019/5/29,R3,No,1
C100174,37364,37364,M5,5,5,F3,2019/5/29,R3,No,1
C100178,34147,34147,M5,5,5,F3,2019/5/29,R3,No,1
C100188,33652,33652,M5,5,5,F3,2019/5/29,R3,No,1
C100202,38413,38413,M5,4,4,F3,2019/5/29,R3,No,1
C100248,32360,32360,M5,4,4,F3,2019/5/29,R3,No,1
C100316,51549,51549,M5,4,4,F3,2019/5/29,R3,No,1
C100476,39166,39166,M5,4,4,F3,2019/5/29,R3,No,1
C100514,43313,43313,M5,4,4,F3,2019/5/29,R3,No,1
C100570,37928,37928,M5,4,4,F3,2019/5/29,R3,No,1
C100618,41456,41456,M5,4,4,F3,2019/5/29,R3,No,1
C100720,55961,55961,M5,4,4,F3,2019/5/29,R3,No,1
C100756,33691,33691,M5,4,4,F3,2019/5/29,R3,No,1
C100768,59699,59699,M5,4,4,F3,2019/5/29,R3,No,1
C100774,48850,48850,M5,4,4,F3,2019/5/29,R3,No,1
C100804,44608,44608,M5,4,4,F3,2019/5/29,R3,No,1
C100832,44600,44600,M5,4,4,F3,2019/5/29,R3,No,1
C100836,39830,39830,M5,4,4,F3,2019/5/29,R3,No,1
C100838,46596,46596,M5,4,4,F3,2019/5/29,R3,No,1
C100912,36928,36928,M5,4,4,F3,2019/5/29,R3,No,1
C100956,30077,30077,M5,4,4,F3,2019/5/29,R3,No,1
C100978,30724,30724,M5,4,4,F3,2019/5/29,R3,No,1
C101000,51017,51017,M5,4,4,F3,2019/5/29,R3,No,1
C101040,38664,38664,M5,4,4,F3,2019/5/29,R3,No,1
C101048,36212,36212,M5,4,4,F3,2019/5/29,R3,No,1
C101094,37594,37594,M5,4,4,F3,2019/5/29,R3,No,1
C101096,34058,34058,M5,4,4,F3,2019/5/29,R3,No,1
C101104,62908,62908,M5,4,4,F3,2019/5/29,R3,No,1
C101166,45015,45015,M5,4,4,F3,2019/5/29,R3,No,1
C101252,37823,37823,M5,4,4,F3,2019/5/29,R3,No,1
C101276,34313,34313,M5,4,4,F3,2019/5/29,R3,No,1
C101394,32291,32291,M5,4,4,F3,2019/5/29,R3,No,1
C101398,34313,34313,M5,4,4,F3,2019/5/29,R3,No,1
C101410,39015,39015,M5,4,4,F3,2019/5/29,R3,No,1
C101416,35791,35791,M5,4,4,F3,2019/5/29,R3,No,1
C101456,36639,36639,M5,4,4,F3,2019/5/29,R3,No,1
C101468,41208,41208,M5,4,4,F3,2019/5/29,R3,No,1
C101498,30260,30260,M5,4,4,F3,2019/5/29,R3,No,1
C101502,33634,33634,M5,4,4,F3,2019/5/29,R3,No,1
C101528,34463,34463,M5,4,4,F3,2019/5/29,R3,No,1
C101544,31675,31675,M5,4,4,F3,2019/5/29,R3,No,1
C101588,42020,42020,M5,4,4,F3,2019/5/29,R3,No,1
C101636,37975,37975,M5,4,4,F3,2019/5/29,R3,No,1
C101658,31909,31909,M5,4,4,F3,2019/5/29,R3,No,1
C101668,48520,48520,M5,4,4,F3,2019/5/29,R3,No,1
C101740,57112,57112,M5,3,3,F2,2019/5/29,R3,No,1
C101920,35579,35579,M5,3,3,F2,2019/5/29,R3,No,1
C101956,35911,35911,M5,3,3,F2,2019/5/29,R3,No,1
C102040,45390,45390,M5,3,3,F2,2019/5/29,R3,No,1
C102390,30033,30033,M5,3,3,F2,2019/5/29,R3,No,1
C102524,30292,30292,M5,3,3,F2,2019/5/29,R3,No,1
C102702,33575,33575,M5,3,3,F2,2019/5/29,R3,No,1
C102732,30937,30937,M5,3,3,F2,2019/5/29,R3,No,1
C102800,45120,45120,M5,4,4,F3,2019/5/29,R3,No,1
C102816,36948,36948,M5,4,4,F3,2019/5/29,R3,No,1
C102842,48945,48945,M5,4,4,F3,2019/5/29,R3,No,1
C102856,38981,38981,M5,4,4,F3,2019/5/29,R3,No,1
C103124,41343,41343,M5,3,3,F2,2019/5/29,R3,No,1
C103392,41049,41049,M5,3,3,F2,2019/5/29,R3,No,1
C103426,30841,30841,M5,3,3,F2,2019/5/29,R3,No,1
C103486,34215,34215,M5,3,3,F2,2019/5/29,R3,No,1
C103644,45538,45538,M5,3,3,F2,2019/5/29,R3,No,1
C104064,30084,30084,M5,3,3,F2,2019/5/29,R3,No,1
C104210,34466,34466,M5,3,3,F2,2019/5/29,R3,No,1
C104224,49490,49490,M5,3,3,F2,2019/5/29,R3,No,1
C104284,32548,32548,M5,3,3,F2,2019/5/29,R3,No,1
C104374,35769,35769,M5,3,3,F2,2019/5/29,R3,No,1
C104494,44880,44880,M5,3,3,F2,2019/5/29,R3,No,1
C104546,36129,36129,M5,3,3,F2,2019/5/29,R3,No,1
C104666,39112,39112,M5,3,3,F2,2019/5/29,R3,No,1
C104692,34821,34821,M5,3,3,F2,2019/5/29,R3,No,1
C104832,38337,38337,M5,3,3,F2,2019/5/29,R3,No,1
C104942,33270,33270,M5,3,3,F2,2019/5/29,R3,No,1
C104976,35617,35617,M5,3,3,F2,2019/5/29,R3,No,1
C105046,33593,33593,M5,3,3,F2,2019/5/29,R3,No,1
C105082,30300,30300,M5,3,3,F2,2019/5/29,R3,No,1
C105154,36299,36299,M5,3,3,F2,2019/5/29,R3,No,1
C105266,37514,37514,M5,3,3,F2,2019/5/29,R3,No,1
C105270,38490,38490,M5,3,3,F2,2019/5/29,R3,No,1
C105336,37961,37961,M5,3,3,F2,2019/5/29,R3,No,1
C105382,31025,31025,M5,3,3,F2,2019/5/29,R3,No,1
C105436,54857,54857,M5,3,3,F2,2019/5/29,R3,No,1
C105474,31356,31356,M5,3,3,F2,2019/5/29,R3,No,1
C105512,30820,30820,M5,3,3,F2,2019/5/29,R3,No,1
C105724,32915,32915,M5,3,3,F2,2019/5/29,R3,No,1
C105974,37972,37972,M5,3,3,F2,2019/5/29,R3,No,1
C106010,32075,32075,M5,3,3,F2,2019/5/29,R3,No,1
C106026,38229,38229,M5,3,3,F2,2019/5/29,R3,No,1
C106028,35437,35437,M5,3,3,F2,2019/5/29,R3,No,1
C106410,35608,35608,M5,3,3,F2,2019/5/29,R3,No,1
C106474,31242,31242,M5,3,3,F2,2019/5/29,R3,No,1
C106476,33800,33800,M5,3,3,F2,2019/5/29,R3,No,1
C106826,30588,30588,M5,3,3,F2,2019/5/29,R3,No,1
C106922,33243,33243,M5,3,3,F2,2019/5/29,R3,No,1
C107066,33817,33817,M5,3,3,F2,2019/5/29,R3,No,1
C107184,32867,32867,M5,3,3,F2,2019/5/29,R3,No,1
C107334,43894,43894,M5,3,3,F2,2019/5/29,R3,No,1
C107392,35074,35074,M5,3,3,F2,2019/5/29,R3,No,1
C107672,30665,30665,M5,3,3,F2,2019/5/29,R3,No,1
C107688,39979,39979,M5,3,3,F2,2019/5/29,R3,No,1
C108162,37884,37884,M5,2,2,F1,2019/5/29,R3,No,1
C108262,48848,48848,M5,2,2,F1,2019/5/29,R3,No,1
C109078,34233,34233,M5,2,2,F1,2019/5/29,R3,No,1
C109506,32084,32084,M5,2,2,F1,2019/5/29,R3,No,1
C110116,37961,37961,M5,2,2,F1,2019/5/29,R3,No,1
C110294,37171,37171,M5,2,2,F1,2019/5/29,R3,No,1
C110312,37601,37601,M5,2,2,F1,2019/5/29,R3,No,1
C110536,32340,32340,M5,2,2,F1,2019/5/29,R3,No,1
C111172,39899,39899,M5,2,2,F1,2019/5/29,R3,No,1
C111582,30389,30389,M5,2,2,F1,2019/5/29,R3,No,1
C112068,30682,30682,M5,2,2,F1,2019/5/29,R3,No,1
C112310,33170,33170,M5,2,2,F1,2019/5/29,R3,No,1
C112464,34333,34333,M5,2,2,F1,2019/5/29,R3,No,1
C112548,30892,30892,M5,2,2,F1,2019/5/29,R3,No,1
C113964,37246,37246,M5,2,2,F1,2019/5/29,R3,No,1
C101906,4451,4451,M1,3,3,F2,2019/5/30,R3,No,1
C102116,2952,2952,M1,3,3,F2,2019/5/30,R3,No,1
C103208,3001,3001,M1,3,3,F2,2019/5/30,R3,No,1
C104444,3252,3252,M1,3,3,F2,2019/5/30,R3,No,1
C104640,3988,3988,M1,3,3,F2,2019/5/30,R3,No,1
C104838,4803,4803,M1,3,3,F2,2019/5/30,R3,No,1
C105032,2947,2947,M1,3,3,F2,2019/5/30,R3,No,1
C105256,2924,2924,M1,3,3,F2,2019/5/30,R3,No,1
C105316,4095,4095,M1,3,3,F2,2019/5/30,R3,No,1
C105676,2718,2718,M1,3,3,F2,2019/5/30,R3,No,1
C106196,4027,4027,M1,3,3,F2,2019/5/30,R3,No,1
C106312,459,459,M1,3,3,F2,2019/5/30,R3,No,1
C106624,4489,4489,M1,3,3,F2,2019/5/30,R3,No,1
C108382,921,921,M1,2,2,F1,2019/5/30,R3,No,1
C108444,3560,3560,M1,2,2,F1,2019/5/30,R3,No,1
C108994,1691,1691,M1,2,2,F1,2019/5/30,R3,No,1
C109132,3947,3947,M1,2,2,F1,2019/5/30,R3,No,1
C109466,3027,3027,M1,2,2,F1,2019/5/30,R3,No,1
C109528,4089,4089,M1,2,2,F1,2019/5/30,R3,No,1
C110370,1888,1888,M1,2,2,F1,2019/5/30,R3,No,1
C110434,2825,2825,M1,2,2,F1,2019/5/30,R3,No,1
C110470,1137,1137,M1,2,2,F1,2019/5/30,R3,No,1
C110962,2945,2945,M1,2,2,F1,2019/5/30,R3,No,1
C111210,1318,1318,M1,2,2,F1,2019/5/30,R3,No,1
C111298,812,812,M1,2,2,F1,2019/5/30,R3,No,1
C111426,553,553,M1,2,2,F1,2019/5/30,R3,No,1
C111578,1396,1396,M1,2,2,F1,2019/5/30,R3,No,1
C111626,4259,4259,M1,2,2,F1,2019/5/30,R3,No,1
C111694,3117,3117,M1,2,2,F1,2019/5/30,R3,No,1
C111834,137,137,M1,2,2,F1,2019/5/30,R3,No,1
C111860,3475,3475,M1,2,2,F1,2019/5/30,R3,No,1
C112006,3708,3708,M1,2,2,F1,2019/5/30,R3,No,1
C112144,4307,4307,M1,2,2,F1,2019/5/30,R3,No,1
C112234,1558,1558,M1,2,2,F1,2019/5/30,R3,No,1
C112344,467,467,M1,2,2,F1,2019/5/30,R3,No,1
C113036,652,652,M1,2,2,F1,2019/5/30,R3,No,1
C113402,3386,3386,M1,2,2,F1,2019/5/30,R3,No,1
C113464,1309,1309,M1,2,2,F1,2019/5/30,R3,No,1
C113470,3565,3565,M1,2,2,F1,2019/5/30,R3,No,1
C113494,3199,3199,M1,2,2,F1,2019/5/30,R3,No,1
C113508,4844,4844,M1,2,2,F1,2019/5/30,R3,No,1
C113938,2269,2269,M1,2,2,F1,2019/5/30,R3,No,1
C113958,3853,3853,M1,2,2,F1,2019/5/30,R3,No,1
C113962,4361,4361,M1,2,2,F1,2019/5/30,R3,No,1
C113998,3801,3801,M1,2,2,F1,2019/5/30,R3,No,1
C114088,1541,1541,M1,2,2,F1,2019/5/30,R3,No,1
C114184,2219,2219,M1,2,2,F1,2019/5/30,R3,No,1
C114254,1092,1092,M1,2,2,F1,2019/5/30,R3,No,1
C114270,4350,4350,M1,2,2,F1,2019/5/30,R3,No,1
C114470,4545,4545,M1,2,2,F1,2019/5/30,R3,No,1
C114496,2140,2140,M1,2,2,F1,2019/5/30,R3,No,1
C114780,2054,2054,M1,2,2,F1,2019/5/30,R3,No,1
C101382,6959,6959,M2,4,4,F3,2019/5/30,R3,No,1
C102016,5272,5272,M2,3,3,F2,2019/5/30,R3,No,1
C102136,8250,8250,M2,3,3,F2,2019/5/30,R3,No,1
C102206,8354,8354,M2,3,3,F2,2019/5/30,R3,No,1
C102236,8606,8606,M2,3,3,F2,2019/5/30,R3,No,1
C102320,8869,8869,M2,3,3,F2,2019/5/30,R3,No,1
C102810,5406,5406,M2,4,4,F3,2019/5/30,R3,No,1
C103064,5168,5168,M2,3,3,F2,2019/5/30,R3,No,1
C103354,9906,9906,M2,3,3,F2,2019/5/30,R3,No,1
C103464,6457,6457,M2,3,3,F2,2019/5/30,R3,No,1
C103470,8913,8913,M2,3,3,F2,2019/5/30,R3,No,1
C103628,5011,5011,M2,3,3,F2,2019/5/30,R3,No,1
C103656,9007,9007,M2,3,3,F2,2019/5/30,R3,No,1
C103930,6965,6965,M2,3,3,F2,2019/5/30,R3,No,1
C104010,7765,7765,M2,3,3,F2,2019/5/30,R3,No,1
C104172,5782,5782,M2,3,3,F2,2019/5/30,R3,No,1
C104222,8078,8078,M2,3,3,F2,2019/5/30,R3,No,1
C104328,6671,6671,M2,3,3,F2,2019/5/30,R3,No,1
C104498,9530,9530,M2,3,3,F2,2019/5/30,R3,No,1
C104556,7250,7250,M2,3,3,F2,2019/5/30,R3,No,1
C104708,9684,9684,M2,3,3,F2,2019/5/30,R3,No,1
C105390,9354,9354,M2,3,3,F2,2019/5/30,R3,No,1
C105408,8514,8514,M2,3,3,F2,2019/5/30,R3,No,1
C105484,9163,9163,M2,3,3,F2,2019/5/30,R3,No,1
C105546,8204,8204,M2,3,3,F2,2019/5/30,R3,No,1
C106034,9036,9036,M2,3,3,F2,2019/5/30,R3,No,1
C106804,5539,5539,M2,3,3,F2,2019/5/30,R3,No,1
C106852,9004,9004,M2,3,3,F2,2019/5/30,R3,No,1
C106970,6998,6998,M2,3,3,F2,2019/5/30,R3,No,1
C107282,5082,5082,M2,3,3,F2,2019/5/30,R3,No,1
C107348,8184,8184,M2,3,3,F2,2019/5/30,R3,No,1
C107374,7601,7601,M2,3,3,F2,2019/5/30,R3,No,1
C107808,9753,9753,M2,2,2,F1,2019/5/30,R3,No,1
C107858,8722,8722,M2,2,2,F1,2019/5/30,R3,No,1
C107958,5313,5313,M2,2,2,F1,2019/5/30,R3,No,1
C108182,5543,5543,M2,2,2,F1,2019/5/30,R3,No,1
C108230,7012,7012,M2,2,2,F1,2019/5/30,R3,No,1
C108248,6913,6913,M2,2,2,F1,2019/5/30,R3,No,1
C108490,7747,7747,M2,2,2,F1,2019/5/30,R3,No,1
C108524,8681,8681,M2,2,2,F1,2019/5/30,R3,No,1
C109032,8106,8106,M2,2,2,F1,2019/5/30,R3,No,1
C109498,9691,9691,M2,2,2,F1,2019/5/30,R3,No,1
C109858,8443,8443,M2,2,2,F1,2019/5/30,R3,No,1
C110340,9848,9848,M2,2,2,F1,2019/5/30,R3,No,1
C110916,8272,8272,M2,2,2,F1,2019/5/30,R3,No,1
C111710,6226,6226,M2,2,2,F1,2019/5/30,R3,No,1
C111880,5018,5018,M2,2,2,F1,2019/5/30,R3,No,1
C111972,5784,5784,M2,2,2,F1,2019/5/30,R3,No,1
C112228,8741,8741,M2,2,2,F1,2019/5/30,R3,No,1
C112484,7017,7017,M2,2,2,F1,2019/5/30,R3,No,1
C112624,8867,8867,M2,2,2,F1,2019/5/30,R3,No,1
C112718,8606,8606,M2,2,2,F1,2019/5/30,R3,No,1
C112900,5089,5089,M2,2,2,F1,2019/5/30,R3,No,1
C113054,7724,7724,M2,2,2,F1,2019/5/30,R3,No,1
C113090,9418,9418,M2,2,2,F1,2019/5/30,R3,No,1
C113260,8528,8528,M2,2,2,F1,2019/5/30,R3,No,1
C113332,6815,6815,M2,2,2,F1,2019/5/30,R3,No,1
C113636,6578,6578,M2,2,2,F1,2019/5/30,R3,No,1
C113886,9528,9528,M2,2,2,F1,2019/5/30,R3,No,1
C113954,8570,8570,M2,2,2,F1,2019/5/30,R3,No,1
C114044,6600,6600,M2,2,2,F1,2019/5/30,R3,No,1
C114144,7196,7196,M2,2,2,F1,2019/5/30,R3,No,1
C114382,9262,9262,M2,2,2,F1,2019/5/30,R3,No,1
C114532,5910,5910,M2,2,2,F1,2019/5/30,R3,No,1
C100266,14258,14258,M3,4,4,F3,2019/5/30,R3,No,1
C100546,19442,19442,M3,4,4,F3,2019/5/30,R3,No,1
C100596,12106,12106,M3,4,4,F3,2019/5/30,R3,No,1
C100678,14795,14795,M3,4,4,F3,2019/5/30,R3,No,1
C100782,18221,18221,M3,4,4,F3,2019/5/30,R3,No,1
C100908,17923,17923,M3,4,4,F3,2019/5/30,R3,No,1
C101178,12483,12483,M3,4,4,F3,2019/5/30,R3,No,1
C101234,11969,11969,M3,4,4,F3,2019/5/30,R3,No,1
C101446,17809,17809,M3,4,4,F3,2019/5/30,R3,No,1
C101550,18073,18073,M3,4,4,F3,2019/5/30,R3,No,1
C101714,14714,14714,M3,3,3,F2,2019/5/30,R3,No,1
C101810,10819,10819,M3,3,3,F2,2019/5/30,R3,No,1
C101896,10906,10906,M3,3,3,F2,2019/5/30,R3,No,1
C102010,17543,17543,M3,3,3,F2,2019/5/30,R3,No,1
C102046,13927,13927,M3,3,3,F2,2019/5/30,R3,No,1
C102076,11243,11243,M3,3,3,F2,2019/5/30,R3,No,1
C102354,10182,10182,M3,3,3,F2,2019/5/30,R3,No,1
C102472,13058,13058,M3,3,3,F2,2019/5/30,R3,No,1
C102478,17858,17858,M3,3,3,F2,2019/5/30,R3,No,1
C102532,15531,15531,M3,3,3,F2,2019/5/30,R3,No,1
C102608,12844,12844,M3,3,3,F2,2019/5/30,R3,No,1
C102616,16231,16231,M3,3,3,F2,2019/5/30,R3,No,1
C102662,12954,12954,M3,3,3,F2,2019/5/30,R3,No,1
C102766,19911,19911,M3,4,4,F3,2019/5/30,R3,No,1
C102942,10037,10037,M3,3,3,F2,2019/5/30,R3,No,1
C102950,14672,14672,M3,3,3,F2,2019/5/30,R3,No,1
C102964,15958,15958,M3,3,3,F2,2019/5/30,R3,No,1
C103140,18727,18727,M3,3,3,F2,2019/5/30,R3,No,1
C103190,15141,15141,M3,3,3,F2,2019/5/30,R3,No,1
C103400,18653,18653,M3,3,3,F2,2019/5/30,R3,No,1
C103418,10643,10643,M3,3,3,F2,2019/5/30,R3,No,1
C103500,14298,14298,M3,3,3,F2,2019/5/30,R3,No,1
C103694,15143,15143,M3,3,3,F2,2019/5/30,R3,No,1
C103742,16232,16232,M3,3,3,F2,2019/5/30,R3,No,1
C103826,15473,15473,M3,3,3,F2,2019/5/30,R3,No,1
C103864,19337,19337,M3,3,3,F2,2019/5/30,R3,No,1
C103898,11379,11379,M3,3,3,F2,2019/5/30,R3,No,1
C103910,19830,19830,M3,3,3,F2,2019/5/30,R3,No,1
C103916,18288,18288,M3,3,3,F2,2019/5/30,R3,No,1
C103936,20000,20000,M3,3,3,F2,2019/5/30,R3,No,1
C103964,15166,15166,M3,3,3,F2,2019/5/30,R3,No,1
C103970,17467,17467,M3,3,3,F2,2019/5/30,R3,No,1
C103996,19493,19493,M3,3,3,F2,2019/5/30,R3,No,1
C104096,19690,19690,M3,3,3,F2,2019/5/30,R3,No,1
C104146,15599,15599,M3,3,3,F2,2019/5/30,R3,No,1
C104236,18786,18786,M3,3,3,F2,2019/5/30,R3,No,1
C104262,14430,14430,M3,3,3,F2,2019/5/30,R3,No,1
C104274,19435,19435,M3,3,3,F2,2019/5/30,R3,No,1
C104278,17701,17701,M3,3,3,F2,2019/5/30,R3,No,1
C104288,13780,13780,M3,3,3,F2,2019/5/30,R3,No,1
C104334,14880,14880,M3,3,3,F2,2019/5/30,R3,No,1
C104380,16167,16167,M3,3,3,F2,2019/5/30,R3,No,1
C104470,13376,13376,M3,3,3,F2,2019/5/30,R3,No,1
C104642,15812,15812,M3,3,3,F2,2019/5/30,R3,No,1
C104950,15141,15141,M3,3,3,F2,2019/5/30,R3,No,1
C105180,16893,16893,M3,3,3,F2,2019/5/30,R3,No,1
C105244,19198,19198,M3,3,3,F2,2019/5/30,R3,No,1
C105344,19486,19486,M3,3,3,F2,2019/5/30,R3,No,1
C105530,19520,19520,M3,3,3,F2,2019/5/30,R3,No,1
C105578,16513,16513,M3,3,3,F2,2019/5/30,R3,No,1
C105658,12541,12541,M3,3,3,F2,2019/5/30,R3,No,1
C105740,15718,15718,M3,3,3,F2,2019/5/30,R3,No,1
C105790,13593,13593,M3,3,3,F2,2019/5/30,R3,No,1
C105940,12515,12515,M3,3,3,F2,2019/5/30,R3,No,1
C106038,16228,16228,M3,3,3,F2,2019/5/30,R3,No,1
C106178,13258,13258,M3,3,3,F2,2019/5/30,R3,No,1
C106212,17314,17314,M3,3,3,F2,2019/5/30,R3,No,1
C106216,17796,17796,M3,3,3,F2,2019/5/30,R3,No,1
C106264,16753,16753,M3,3,3,F2,2019/5/30,R3,No,1
C106280,10519,10519,M3,3,3,F2,2019/5/30,R3,No,1
C106398,15016,15016,M3,3,3,F2,2019/5/30,R3,No,1
C106646,17182,17182,M3,3,3,F2,2019/5/30,R3,No,1
C106690,12047,12047,M3,3,3,F2,2019/5/30,R3,No,1
C106756,11045,11045,M3,3,3,F2,2019/5/30,R3,No,1
C106786,13347,13347,M3,3,3,F2,2019/5/30,R3,No,1
C106836,13351,13351,M3,3,3,F2,2019/5/30,R3,No,1
C107036,17534,17534,M3,3,3,F2,2019/5/30,R3,No,1
C107224,15014,15014,M3,3,3,F2,2019/5/30,R3,No,1
C107464,16140,16140,M3,3,3,F2,2019/5/30,R3,No,1
C107470,17265,17265,M3,3,3,F2,2019/5/30,R3,No,1
C107582,10190,10190,M3,3,3,F2,2019/5/30,R3,No,1
C107740,19690,19690,M3,2,2,F1,2019/5/30,R3,No,1
C107888,16604,16604,M3,2,2,F1,2019/5/30,R3,No,1
C107952,19503,19503,M3,2,2,F1,2019/5/30,R3,No,1
